"fecha","ciudad","lluvia_mm","temp_max","viento_max","humedad_pm","presion_pm","nubosidad_pm"
2015-09-17,"Sydney",0,18.3,54,64,1018.3,7
2015-09-18,"Sydney",2,17.9,56,60,1025.5,2
2015-09-19,"Sydney",16.2,20.8,39,56,1024,6
2015-09-20,"Sydney",0,18.4,30,75,1021.6,7
2015-09-21,"Sydney",0.6,24.5,43,54,1014.9,2
2015-09-22,"Sydney",0.2,17.6,74,59,1017.7,2
2015-09-23,"Sydney",0,14.3,78,76,1025.5,7
2015-09-24,"Sydney",5,14.5,76,74,1024.6,7
2015-09-25,"Sydney",20,17.3,67,61,1027.8,7
2015-09-26,"Sydney",1.2,19.4,50,60,1025.5,3
2015-09-27,"Sydney",4.2,18.2,54,60,1021.1,7
2015-09-28,"Sydney",0,20.3,26,48,1017.8,1
2015-09-29,"Sydney",0,25,37,45,1015.3,1
2015-09-30,"Sydney",0,21.6,43,60,1021.5,7
2015-10-01,"Sydney",0,24.8,41,57,1022.5,1
2015-10-02,"Sydney",0,23.5,46,52,1031.6,1
2015-10-03,"Sydney",0,31.3,33,33,1024.3,1
2015-10-04,"Sydney",0,34.9,46,10,1021.8,7
2015-10-05,"Sydney",0,37.5,30,9,1020.6,7
2015-10-06,"Sydney",0,36.4,52,21,1019.3,1
2015-10-07,"Sydney",0,20.3,78,68,1033.7,7
2015-10-08,"Sydney",0,21.5,48,58,1035.9,7
2015-10-09,"Sydney",0,24.7,41,44,1029.6,5
2015-10-10,"Sydney",0,26.2,28,46,1025.6,4
2015-10-11,"Sydney",0,26.1,41,56,1018.4,7
2015-10-12,"Sydney",2.2,29.7,59,63,1012.2,6
2015-10-13,"Sydney",3.4,21.7,52,86,1022.4,8
2015-10-14,"Sydney",2.6,25.4,43,52,1025.1,1
2015-10-15,"Sydney",0,26.2,54,52,1021.5,0
2015-10-16,"Sydney",0,32,48,43,1018.2,1
2015-10-17,"Sydney",0,24.5,44,63,1021.3,4
2015-10-18,"Sydney",1,22.6,37,61,1027.9,7
2015-10-19,"Sydney",1,27.1,46,53,1022.2,4
2015-10-20,"Sydney",0,30.7,46,45,1015.8,2
2015-10-21,"Sydney",4.8,29.1,39,60,1011.4,7
2015-10-22,"Sydney",3.6,20.3,74,84,1010.3,7
2015-10-23,"Sydney",6,19.4,54,59,1021.7,7
2015-10-24,"Sydney",0,24,44,47,1020.6,1
2015-10-25,"Sydney",0,25.8,52,57,1017.4,3
2015-10-26,"Sydney",0,26.4,85,58,1014.4,7
2015-10-27,"Sydney",3.8,18.4,70,56,1025.9,7
2015-10-28,"Sydney",1,21.8,33,44,1022.5,5
2015-10-29,"Sydney",0,23.3,39,35,1021.9,1
2015-10-30,"Sydney",0,24.8,44,41,1020.6,7
2015-10-31,"Sydney",0,25.9,54,55,1018.2,8
2015-11-01,"Sydney",0,28.7,56,54,1010.1,3
2015-11-02,"Sydney",9.8,31.6,52,46,1008.9,5
2015-11-03,"Sydney",0.2,19.6,44,87,1016.7,8
2015-11-04,"Sydney",3.8,19.6,63,89,1016.5,8
2015-11-05,"Sydney",10.6,23.6,63,74,1010.3,8
2015-11-06,"Sydney",9,30,44,67,1006.1,7
2015-11-07,"Sydney",4.8,24.1,54,76,1012.7,7
2015-11-08,"Sydney",0,20.2,52,69,1020.1,6
2015-11-09,"Sydney",0,23.3,33,47,1017.3,1
2015-11-10,"Sydney",0,27.3,39,35,1013.1,7
2015-11-11,"Sydney",0,24.4,46,60,1020.3,7
2015-11-13,"Sydney",2.8,28.4,44,48,1009.3,7
2015-11-14,"Sydney",18.8,20.8,46,73,1013.3,8
2015-11-15,"Sydney",17.2,19.7,54,69,1017.4,7
2015-11-16,"Sydney",6.2,22,41,40,1018.1,1
2015-11-17,"Sydney",0,26.2,50,37,1015.6,2
2015-11-18,"Sydney",0,37.1,57,14,1009.4,1
2015-11-19,"Sydney",0,35,35,42,1011.1,4
2015-11-20,"Sydney",0,42.8,69,7,1006.1,1
2015-11-21,"Sydney",0,22.1,61,59,1017.4,7
2015-11-22,"Sydney",0,23.2,37,52,1016.7,8
2015-11-23,"Sydney",0,23.8,50,74,1011.1,2
2015-11-24,"Sydney",0,26.7,57,50,1013.6,1
2015-11-25,"Sydney",0,33.8,63,43,1007.3,0
2015-11-26,"Sydney",0,39.2,72,9,1000.1,2
2015-11-27,"Sydney",0,24.4,39,53,1013.8,4
2015-11-28,"Sydney",0.2,24.6,43,48,1016,8
2015-11-29,"Sydney",0.8,27.8,54,58,1009.4,2
2015-11-30,"Sydney",0,28.5,57,58,1008.4,1
2015-12-01,"Sydney",0,37.9,65,28,1006.1,5
2015-12-02,"Sydney",0,20.4,67,72,1017.3,7
2015-12-03,"Sydney",0.2,23.4,31,47,1026.1,5
2015-12-04,"Sydney",0,24.2,33,43,1024.1,3
2015-12-05,"Sydney",0,27.5,44,44,1018.5,1
2015-12-06,"Sydney",0,27.8,41,43,1017.6,5
2015-12-07,"Sydney",0,26.7,37,54,1019.9,7
2015-12-08,"Sydney",0,26.4,50,63,1015.6,7
2015-12-09,"Sydney",1,33.3,54,48,1011.6,3
2015-12-10,"Sydney",3.6,26.5,54,60,1011.4,3
2015-12-11,"Sydney",0,37,69,11,1001.1,7
2015-12-12,"Sydney",0,23,41,50,1015.3,4
2015-12-13,"Sydney",0,26.4,52,50,1015.9,7
2015-12-14,"Sydney",0,29.2,33,50,1013.4,3
2015-12-15,"Sydney",0,28.6,50,56,1012.3,8
2015-12-16,"Sydney",1.2,24.6,102,72,1016.7,8
2015-12-17,"Sydney",5.6,27.6,43,51,1016.6,1
2015-12-18,"Sydney",0,29.9,56,42,1013.6,1
2015-12-19,"Sydney",0,33.4,61,37,1012.2,1
2015-12-20,"Sydney",0,32,76,45,1008,1
2015-12-21,"Sydney",0,27,54,92,1017.2,8
2015-12-22,"Sydney",22.8,21.7,46,93,1021.6,8
2015-12-23,"Sydney",29.2,23.8,35,56,1017.9,7
2015-12-24,"Sydney",0,25.4,39,55,1018.9,2
2015-12-25,"Sydney",0,26.6,41,40,1015.3,4
2015-12-26,"Sydney",1,28.1,54,80,1005.9,7
2015-12-27,"Sydney",2.2,20.6,74,62,1018.5,1
2015-12-28,"Sydney",0.4,21.4,52,59,1023.2,7
2015-12-29,"Sydney",0,23.8,37,40,1020.9,1
2015-12-30,"Sydney",0,24.9,30,45,1018.7,1
2015-12-31,"Sydney",0,28.7,44,43,1016.6,5
2016-01-01,"Sydney",0,26.5,41,48,1013.6,4
2016-01-02,"Sydney",0,25.3,31,57,1012.5,7
2016-01-03,"Sydney",0,24.3,56,75,1014.5,8
2016-01-04,"Sydney",3.6,25.4,48,94,1016.5,8
2016-01-05,"Sydney",51.2,21,54,91,1014.9,8
2016-01-06,"Sydney",35.6,19.2,63,93,1011.7,8
2016-01-07,"Sydney",36.4,22.3,65,78,1015.8,7
2016-01-08,"Sydney",0,25.8,31,47,1019,1
2016-01-09,"Sydney",0,26,35,49,1018.6,6
2016-01-10,"Sydney",0,28.8,50,49,1017.2,1
2016-01-11,"Sydney",0,34.6,43,44,1008.7,1
2016-01-12,"Sydney",0,33.6,70,84,1012.4,7
2016-01-13,"Sydney",0,31.1,46,58,1015.9,1
2016-01-14,"Sydney",0,40.6,120,34,1007.4,7
2016-01-15,"Sydney",27.4,20.4,69,74,1024.1,7
2016-01-16,"Sydney",7,22.9,52,49,1026.3,5
2016-01-17,"Sydney",0.4,25.1,37,48,1022.8,4
2016-01-18,"Sydney",0,27.6,39,50,1017.5,2
2016-01-19,"Sydney",0,33.3,44,39,1012.8,3
2016-01-20,"Sydney",0,40.3,56,27,1009.3,6
2016-01-21,"Sydney",0,37.8,65,32,1006.8,4
2016-01-22,"Sydney",22.8,26.9,43,81,1006.1,7
2016-01-23,"Sydney",22.6,24.7,52,73,1008.7,6
2016-01-24,"Sydney",1,25.3,37,66,1012.1,7
2016-01-25,"Sydney",0,25,35,67,1013.3,8
2016-01-26,"Sydney",17.6,27.5,37,56,1017.2,4
2016-01-27,"Sydney",3.6,26.4,48,63,1013.9,8
2016-01-28,"Sydney",3.6,29.4,41,60,1004.4,7
2016-01-29,"Sydney",0,29.9,50,91,1001.7,7
2016-01-30,"Sydney",6.2,26.3,67,86,1003,7
2016-01-31,"Sydney",23.8,31.8,43,22,1003.4,5
2016-02-01,"Sydney",0,24.8,48,54,1001.1,4
2016-02-02,"Sydney",2.2,26.1,35,53,1004.1,3
2016-02-03,"Sydney",0,31,50,43,1001.9,4
2016-02-04,"Sydney",8.2,23.7,74,60,1012.7,7
2016-02-05,"Sydney",1.6,23.9,61,64,1017.8,5
2016-02-06,"Sydney",0.8,26.7,46,50,1017,3
2016-02-07,"Sydney",0.4,26.5,41,59,1016.6,3
2016-02-08,"Sydney",0,27.1,30,60,1018,1
2016-02-09,"Sydney",0.4,26.7,52,57,1019.7,1
2016-02-10,"Sydney",0,30,48,42,1012.6,1
2016-02-11,"Sydney",0,27.9,35,56,1014.1,7
2016-02-12,"Sydney",0,29.2,41,55,1014.8,1
2016-02-13,"Sydney",0,30.6,52,49,1011,1
2016-02-14,"Sydney",0,36.9,52,82,1005.8,5
2016-02-15,"Sydney",0,27.3,35,67,1007.7,3
2016-02-16,"Sydney",0,26.5,48,55,1008.9,2
2016-02-17,"Sydney",0,24,52,49,1008.7,1
2016-02-18,"Sydney",0,26.7,33,49,1008.7,1
2016-02-19,"Sydney",0,31.9,43,54,1009.5,1
2016-02-20,"Sydney",0,27.9,59,77,1018.3,5
2016-02-21,"Sydney",26.8,26.7,46,78,1024.6,4
2016-02-22,"Sydney",0,31.1,41,56,1021.7,6
2016-02-23,"Sydney",0,31.1,48,46,1017.3,1
2016-02-24,"Sydney",0,32,57,47,1012.7,1
2016-02-25,"Sydney",0,37.8,48,36,1008.8,0
2016-02-26,"Sydney",0,27.5,78,71,1015.5,7
2016-02-27,"Sydney",0,28.5,35,49,1019,5
2016-02-28,"Sydney",0,27.9,33,48,1017.1,1
2016-02-29,"Sydney",0,24.9,39,78,1020.7,5
2016-03-01,"Sydney",0,30.2,39,38,1019.6,1
2016-03-02,"Sydney",0,30.6,54,49,1018.6,7
2016-03-03,"Sydney",0,31,57,51,1019.2,4
2016-03-04,"Sydney",0,30.4,48,49,1020,2
2016-03-05,"Sydney",0,30,48,43,1019.1,1
2016-03-06,"Sydney",0,29.9,54,50,1021,1
2016-03-07,"Sydney",0,30.4,50,53,1018.6,1
2016-03-08,"Sydney",0,29.8,41,52,1022.4,3
2016-03-09,"Sydney",0,31.7,56,53,1017.6,4
2016-03-10,"Sydney",0,25.3,46,84,1019,7
2016-03-11,"Sydney",0,29.5,41,59,1017.9,7
2016-03-12,"Sydney",0,30.9,52,53,1017.6,2
2016-03-13,"Sydney",0,29.6,39,50,1017.7,7
2016-03-14,"Sydney",0,29.9,48,86,1014.6,6
2016-03-15,"Sydney",29.8,23.9,54,71,1018.5,6
2016-03-16,"Sydney",14.2,24,50,72,1018.1,4
2016-03-17,"Sydney",9.8,27,33,60,1012.7,4
2016-03-18,"Sydney",0,29.1,54,63,996.8,7
2016-03-19,"Sydney",1,21.6,48,47,1011.4,1
2016-03-20,"Sydney",0,21,52,93,1016.8,8
2016-03-21,"Sydney",42.4,20.3,52,80,1016.5,7
2016-03-22,"Sydney",20.8,21.3,57,66,1015.6,7
2016-03-23,"Sydney",2,25,30,49,1016.8,3
2016-03-24,"Sydney",0,29.4,35,28,1018.7,3
2016-03-25,"Sydney",0,25.4,44,57,1016.1,7
2016-03-26,"Sydney",0,26.3,31,56,1015.9,2
2016-03-27,"Sydney",0,25.5,37,58,1017,6
2016-03-28,"Sydney",29.2,24.4,43,73,1015.6,6
2016-03-29,"Sydney",0,22,50,94,1016,8
2016-03-30,"Sydney",6.6,27.8,41,37,1011.9,6
2016-03-31,"Sydney",0,23,56,60,1016.3,2
2016-04-01,"Sydney",0,27.1,43,48,1014.9,1
2016-04-02,"Sydney",0,30.4,43,18,1014.6,3
2016-04-03,"Sydney",0.4,24.3,43,65,1022.1,2
2016-04-04,"Sydney",19,24.3,41,79,1019.6,7
2016-04-05,"Sydney",2.2,27.3,63,55,1014.8,3
2016-04-06,"Sydney",0,34.7,52,43,1011,1
2016-04-07,"Sydney",0,20.5,54,57,1022.3,7
2016-04-08,"Sydney",0,21.7,24,71,1021.3,8
2016-04-09,"Sydney",0.2,23.2,30,58,1018.8,7
2016-04-10,"Sydney",0,28,31,44,1015.2,3
2016-04-11,"Sydney",0,24.1,41,54,1016.5,6
2016-04-12,"Sydney",7.6,21.5,41,71,1021.8,5
2016-04-13,"Sydney",0.8,23.5,35,62,1026.3,2
2016-04-14,"Sydney",0.2,24.2,41,58,1027.4,7
2016-04-15,"Sydney",0.2,26.3,39,48,1021.5,5
2016-04-16,"Sydney",0,27.1,37,42,1017.7,7
2016-04-17,"Sydney",0.4,21.7,52,74,1020.5,7
2016-04-18,"Sydney",2.4,22.1,43,84,1019.2,7
2016-04-19,"Sydney",36.2,22.8,35,75,1020.2,7
2016-04-20,"Sydney",0,25,26,67,1021.9,2
2016-04-21,"Sydney",0,27,31,65,1018.7,5
2016-04-22,"Sydney",0,23.4,50,80,1019.1,7
2016-04-23,"Sydney",4,21,67,87,1024.4,6
2016-04-24,"Sydney",7.4,22,46,50,1029.3,3
2016-04-25,"Sydney",0,21.9,24,54,1029.4,1
2016-04-26,"Sydney",0,23.2,31,59,1027.5,3
2016-04-27,"Sydney",0,25.3,41,54,1023.5,2
2016-04-28,"Sydney",0,27.2,28,46,1021.2,1
2016-04-29,"Sydney",0,26.5,30,61,1018.3,8
2016-04-30,"Sydney",0,26.9,37,52,1015.5,6
2016-05-01,"Sydney",2.2,28.1,56,48,1008.9,5
2016-05-02,"Sydney",0,23.8,31,59,1012.1,7
2016-05-03,"Sydney",0,26.9,41,19,1006.1,0
2016-05-05,"Sydney",0,24.5,33,47,1016.7,1
2016-05-06,"Sydney",0,25.1,26,40,1017.1,1
2016-05-07,"Sydney",0,24.5,26,62,1018.3,6
2016-05-08,"Sydney",0,21.8,22,71,1013.7,7
2016-05-09,"Sydney",1.8,23.4,44,72,1003.2,7
2016-05-10,"Sydney",0.4,25.2,70,33,1004.1,1
2016-05-11,"Sydney",0,23.7,50,28,1012.2,6
2016-05-12,"Sydney",0,25,46,32,1013.8,6
2016-05-13,"Sydney",0,26.1,39,40,1019.4,1
2016-05-14,"Sydney",0,26.4,31,25,1019.6,0
2016-05-15,"Sydney",0,26,33,30,1013.3,5
2016-05-16,"Sydney",0,24.5,37,56,1017.3,1
2016-05-17,"Sydney",0,28.9,35,20,1014.1,1
2016-05-18,"Sydney",0,22.4,50,30,1015,7
2016-05-19,"Sydney",0,23.8,48,27,1013.1,1
2016-05-20,"Sydney",0,22.6,39,57,1019.3,1
2016-05-21,"Sydney",0,21.2,20,58,1023.9,7
2016-05-22,"Sydney",0,23.7,28,61,1020.1,4
2016-05-23,"Sydney",0,28.3,65,27,1012.6,1
2016-05-24,"Sydney",0,22.3,63,21,1013.6,2
2016-05-25,"Sydney",0,21.7,35,22,1013.3,7
2016-05-26,"Sydney",0.6,21.8,48,41,1000.1,2
2016-05-27,"Sydney",0,18.6,70,27,1001.9,1
2016-05-28,"Sydney",0,15.2,35,76,1006.2,6
2016-05-29,"Sydney",4.6,18.9,44,30,1016.5,1
2016-05-30,"Sydney",0,18,39,46,1024.2,1
2016-05-31,"Sydney",3.8,16.5,39,86,1027.4,7
2016-06-01,"Sydney",6.2,16.8,39,87,1026.4,7
2016-06-02,"Sydney",0,18,39,70,1024.4,7
2016-06-03,"Sydney",0,18.8,46,81,1021.6,7
2016-06-04,"Sydney",72,21.7,98,84,1009.3,8
2016-06-05,"Sydney",95.6,20.2,83,88,996.3,8
2016-06-06,"Sydney",67.8,18.2,56,43,998.4,7
2016-06-07,"Sydney",0.2,19.4,37,61,1002.9,7
2016-06-08,"Sydney",0,21.7,43,36,1009.1,1
2016-06-09,"Sydney",0.2,23.1,57,26,1005.7,1
2016-06-10,"Sydney",0.2,22.4,39,39,1016.7,1
2016-06-11,"Sydney",0,20.3,54,36,1020.8,5
2016-06-12,"Sydney",0,18.2,39,49,1035,1
2016-06-13,"Sydney",0,19.6,28,45,1035.4,1
2016-06-14,"Sydney",0,22.2,31,36,1031.4,4
2016-06-15,"Sydney",0,20.6,22,42,1029.7,3
2016-06-16,"Sydney",0,22.5,28,39,1019.1,1
2016-06-17,"Sydney",0,20.5,37,55,1014.1,7
2016-06-18,"Sydney",3.8,20.8,39,78,1015.5,6
2016-06-19,"Sydney",0.2,20.4,70,90,1010.5,8
2016-06-20,"Sydney",30.8,20.9,54,42,993.9,6
2016-06-21,"Sydney",0.2,19.3,57,32,1001.9,4
2016-06-22,"Sydney",0,20.9,59,31,1005,1
2016-06-23,"Sydney",0,19.5,35,36,1007.1,4
2016-06-24,"Sydney",0,17.6,76,26,1003.4,3
2016-06-25,"Sydney",0,13.6,50,38,1018.1,1
2016-06-26,"Sydney",0,16.1,41,37,1016.9,7
2016-06-27,"Sydney",0,11.6,48,76,1013.6,8
2016-06-28,"Sydney",2.2,15.4,56,54,1023.1,1
2016-06-29,"Sydney",0,18.1,35,41,1025.3,1
2016-06-30,"Sydney",0,17.8,41,26,1014.9,7
2016-07-01,"Sydney",0,16.4,56,39,1016.2,1
2016-07-02,"Sydney",0,18.3,41,35,1023,1
2016-07-03,"Sydney",0,18,30,35,1022.5,0
2016-07-04,"Sydney",0,15.8,26,47,1016.1,7
2016-07-05,"Sydney",4.2,19.1,43,51,1005.8,2
2016-07-06,"Sydney",0.2,18.4,69,46,1003,6
2016-07-07,"Sydney",35.2,17.2,69,93,1016.2,7
2016-07-08,"Sydney",21.6,17.6,37,96,1018.4,8
2016-07-09,"Sydney",21.8,16.7,35,74,1022.2,5
2016-07-10,"Sydney",2,19,30,53,1021,3
2016-07-11,"Sydney",0,19.6,65,44,1009.7,7
2016-07-12,"Sydney",0,21.4,65,12,1006.8,7
2016-07-13,"Sydney",0,14.5,85,23,1020.1,7
2016-07-14,"Sydney",0,17.3,43,25,1025.8,2
2016-07-15,"Sydney",0,17.1,31,41,1027.4,2
2016-07-16,"Sydney",0,17.4,30,78,1030.2,7
2016-07-17,"Sydney",0,20.1,24,66,1026.9,7
2016-07-18,"Sydney",0,25.3,37,39,1019.4,0
2016-07-19,"Sydney",0,25.7,26,46,1018.7,5
2016-07-20,"Sydney",11.2,16.8,54,94,1018.2,8
2016-07-21,"Sydney",13.2,19.8,39,91,1016,5
2016-07-22,"Sydney",0.8,27,59,42,1000.5,4
2016-07-23,"Sydney",4,18.7,70,26,1004.1,1
2016-07-24,"Sydney",0,15.3,41,29,1012,2
2016-07-25,"Sydney",0,18.8,52,25,1011.5,1
2016-07-26,"Sydney",0,18.7,46,43,1012.9,1
2016-07-27,"Sydney",0,19.6,61,33,1013.4,3
2016-07-28,"Sydney",0,20.4,50,30,1020.3,0
2016-07-29,"Sydney",0,19.7,52,28,1017.8,2
2016-07-30,"Sydney",0,18.4,35,57,1020.2,3
2016-07-31,"Sydney",0,21,28,34,1015,2
2016-08-01,"Sydney",0,18.6,22,55,1012.9,8
2016-08-02,"Sydney",1,15.2,57,86,1013.9,8
2016-08-03,"Sydney",16,15,74,86,1017.8,8
2016-08-04,"Sydney",42,17.2,70,61,1025.3,7
2016-08-05,"Sydney",7,14.5,46,79,1028.2,6
2016-08-06,"Sydney",3.6,15.4,37,68,1026.7,7
2016-08-07,"Sydney",0,16.7,33,62,1024.6,6
2016-08-08,"Sydney",0,18.1,24,55,1022.8,1
2016-08-09,"Sydney",0,19.9,31,52,1017.8,7
2016-08-10,"Sydney",0,26.7,43,28,1011.2,3
2016-08-11,"Sydney",0,20.3,56,31,1017.1,1
2016-08-12,"Sydney",0,19.8,39,24,1019.7,7
2016-08-13,"Sydney",0,20.6,50,29,1020,2
2016-08-14,"Sydney",0,18.4,43,57,1027.2,1
2016-08-15,"Sydney",0,21.4,31,46,1029.5,1
2016-08-16,"Sydney",0,21.7,31,51,1025.4,0
2016-08-17,"Sydney",0,24.1,30,40,1021.9,6
2016-08-18,"Sydney",0,23.7,37,30,1020.3,1
2016-08-21,"Sydney",0,20.7,41,29,1016.3,1
2016-08-22,"Sydney",0,15.6,52,72,1015.2,7
2016-08-23,"Sydney",2.4,16.1,48,66,1013.4,7
2016-08-24,"Sydney",3.6,14.5,61,96,1007.8,8
2016-08-25,"Sydney",53,17.1,48,51,1010.5,3
2016-08-26,"Sydney",0,15.4,50,57,1017.5,7
2016-08-27,"Sydney",2.4,20.4,37,29,1020,1
2016-08-28,"Sydney",0,19.3,33,45,1020.9,2
2016-08-29,"Sydney",0,20.5,24,33,1024.9,7
2016-08-30,"Sydney",0,21.5,39,54,1022.8,6
2016-08-31,"Sydney",0,24.8,59,50,1013.5,7
2016-09-01,"Sydney",0,23.2,37,46,1015.1,3
2016-09-02,"Sydney",11.6,19.1,37,97,1006.1,8
2016-09-03,"Sydney",26,20.9,76,36,1004.6,5
2016-09-04,"Sydney",0,19.3,37,32,1022,1
2016-09-05,"Sydney",0,21.3,33,44,1027,0
2016-09-06,"Sydney",0,22.7,31,50,1026.1,0
2016-09-07,"Sydney",0,21.7,33,52,1029.2,3
2016-09-08,"Sydney",0,23,54,59,1024.6,5
2016-09-09,"Sydney",0,24.8,59,57,1015.6,4
2016-09-10,"Sydney",1.6,23.4,69,28,1011,7
2016-09-11,"Sydney",0,19.5,28,55,1017.1,6
2016-09-12,"Sydney",0,21.4,30,52,1018.4,3
2016-09-13,"Sydney",0,19.4,39,78,1017.9,7
2016-09-14,"Sydney",2.4,24.9,44,47,1007.9,7
2016-09-15,"Sydney",0,22.8,69,27,1007.6,7
2016-09-16,"Sydney",0.2,22.7,50,31,1015.7,3
2016-09-17,"Sydney",0,22.6,37,37,1017.5,7
2016-09-18,"Sydney",0,18.1,28,87,1005.8,8
2016-09-19,"Sydney",11,21.7,61,32,1008.7,1
2016-09-20,"Sydney",0,21.5,31,38,1015.8,7
2016-09-21,"Sydney",0,22.3,35,73,1007.3,8
2016-09-22,"Sydney",1,19.7,52,64,1006,7
2016-09-23,"Sydney",1.4,19.3,67,60,1010.7,2
2016-09-24,"Sydney",0,22.2,28,61,1007.7,1
2016-09-25,"Sydney",4.2,20.8,41,69,1006.2,7
2016-09-26,"Sydney",5.6,19.2,43,48,1009,1
2016-09-27,"Sydney",0,23.3,65,24,1007,2
2016-09-28,"Sydney",0,20.1,41,39,1011.2,1
2016-09-29,"Sydney",2.2,23.5,57,49,993.6,2
2016-09-30,"Sydney",0.6,20.2,63,36,997.8,3
2016-10-01,"Sydney",0,22.5,76,31,1005.6,3
2016-10-02,"Sydney",0,26.6,43,33,1007.9,0
2016-10-03,"Sydney",0,27,80,8,997.9,7
2016-10-04,"Sydney",0,24.5,81,22,1003.6,1
2016-10-05,"Sydney",0,24.2,70,12,1013.4,1
2016-10-06,"Sydney",0,28.9,54,15,1016.6,8
2016-10-07,"Sydney",0,31.4,48,16,1015.4,5
2016-10-08,"Sydney",0,19.6,65,62,1017.8,5
2016-10-09,"Sydney",0,27.3,63,36,1017.9,7
2016-10-10,"Sydney",0,34.3,76,24,1004.5,7
2016-10-11,"Sydney",3.6,19,59,26,1013.1,3
2016-10-12,"Sydney",0,23.3,39,32,1012.4,5
2016-10-13,"Sydney",6,17.2,65,80,1022.4,7
2016-10-14,"Sydney",0.2,20.3,35,34,1023.1,1
2016-10-15,"Sydney",0,26.3,56,29,1017.3,0
2016-10-16,"Sydney",0,28.9,63,34,1008.2,1
2016-10-17,"Sydney",0,19.3,50,77,1008.5,7
2016-10-18,"Sydney",3,26.6,56,20,1010.7,3
2016-10-19,"Sydney",0,23.4,46,30,1017.1,2
2016-10-20,"Sydney",0,23.2,57,46,1021.3,5
2016-10-21,"Sydney",0,27.1,56,55,1012.4,7
2016-10-22,"Sydney",14,17.6,52,80,1010.2,7
2016-10-23,"Sydney",1.4,16.9,67,54,1017.7,2
2016-10-24,"Sydney",0.6,18.7,37,45,1016.6,1
2016-10-25,"Sydney",0,25.4,41,40,1014.1,1
2016-10-26,"Sydney",0,28.3,39,22,1012.7,7
2016-10-27,"Sydney",0,22.2,52,67,1015.8,7
2016-10-28,"Sydney",0.6,20.1,35,58,1018.5,8
2016-10-29,"Sydney",4.2,25.5,48,62,1017.4,5
2016-10-30,"Sydney",0,26.8,52,57,1006,8
2016-10-31,"Sydney",0.6,21.5,56,25,1010.9,1
2016-11-01,"Sydney",0,23.4,39,33,1010,1
2016-11-02,"Sydney",0,23.5,43,27,1012.9,1
2016-11-03,"Sydney",0,27.3,43,38,1014.3,1
2016-11-04,"Sydney",0,32.6,41,10,1008.7,1
2016-11-05,"Sydney",0,25.6,76,12,1006.2,1
2016-11-06,"Sydney",0,23.8,48,28,1007.9,7
2016-11-07,"Sydney",0,30.8,57,25,1005.8,1
2016-11-08,"Sydney",0,22.4,61,84,1007.5,7
2016-11-09,"Sydney",2.8,20.5,46,82,1010.1,7
2016-11-10,"Sydney",7,25,31,60,1007,2
2016-11-11,"Sydney",0,24.1,39,56,1009.9,1
2016-11-12,"Sydney",11.8,34.7,70,53,996.7,3
2016-11-13,"Sydney",0,30.8,81,16,995.6,1
2016-11-14,"Sydney",0,22.8,63,63,1004.5,7
2016-11-15,"Sydney",0.6,21.5,46,46,1015.1,3
2016-11-16,"Sydney",0,23.8,35,56,1021.4,3
2016-11-17,"Sydney",0,25.3,44,49,1021.8,1
2016-11-18,"Sydney",0,35.1,35,28,1013.1,2
2016-11-19,"Sydney",0,22.9,57,61,1018.5,7
2016-11-20,"Sydney",0,26.7,39,50,1018,7
2016-11-21,"Sydney",0,30.8,54,55,1014.9,5
2016-11-22,"Sydney",0,33.1,57,39,1011.4,3
2016-11-23,"Sydney",0.8,29.2,52,86,1008.6,8
2016-11-24,"Sydney",3.8,22.2,61,39,1012,1
2016-11-25,"Sydney",0,23.7,37,57,1012.6,2
2016-11-26,"Sydney",0,26.3,50,51,1013.4,1
2016-11-27,"Sydney",0,24.4,37,63,1016.9,7
2016-11-28,"Sydney",0,28.8,46,56,1010.2,1
2016-11-29,"Sydney",0,23.8,48,73,1010.9,6
2016-11-30,"Sydney",0,26.2,50,48,1009.1,2
2016-12-01,"Sydney",0,30.9,46,46,1005.2,7
2016-12-02,"Sydney",0.2,35.7,67,16,1007.4,5
2016-12-03,"Sydney",0,25.9,43,51,1014.9,5
2016-12-04,"Sydney",0,28.1,46,57,1013,7
2016-12-05,"Sydney",1.4,32.4,70,57,1005.5,7
2016-12-06,"Sydney",10,24.8,39,84,1010.5,8
2016-12-07,"Sydney",5.2,24.9,37,57,1014.4,4
2016-12-08,"Sydney",0,29.6,70,54,999.1,2
2016-12-09,"Sydney",0,26.8,72,47,1010,1
2016-12-10,"Sydney",0,24,44,52,1020.8,2
2016-12-11,"Sydney",0,27.1,48,52,1020.3,1
2016-12-12,"Sydney",0,29,57,48,1017.9,1
2016-12-13,"Sydney",0,39.2,56,27,1010.4,5
2016-12-14,"Sydney",0,37.5,59,17,1007.4,7
2016-12-15,"Sydney",4.2,18.9,44,79,1017.5,8
2016-12-16,"Sydney",25,26,30,94,1009.4,8
2016-12-17,"Sydney",11.4,34.5,76,25,1005,4
2016-12-18,"Sydney",0.2,21.9,61,53,1020.1,8
2016-12-19,"Sydney",0.2,24.9,52,42,1017.4,3
2016-12-20,"Sydney",0,29.6,63,46,1005,3
2016-12-21,"Sydney",0,25.4,56,56,1012.3,2
2016-12-22,"Sydney",0,25,39,53,1018,5
2016-12-23,"Sydney",0,26.4,54,51,1016.5,2
2016-12-24,"Sydney",0,28.1,41,59,1013.8,7
2016-12-25,"Sydney",0.4,29.4,59,50,1015.4,3
